"condition|snow"|"condition|trail"|"condition|bugs"|"condition|road"
61244|False|False|False|False
61245|False|False|False|False
61246|False|True|False|False
61247|False|False|False|False
61248|False|False|False|False
61249|False|True|False|False
61250|False|False|False|False
61251|False|False|False|False
61252|False|False|False|False
61253|False|False|False|False
61254|False|False|False|False
61255|False|True|False|False
61256|False|False|False|False
61257|False|False|False|False
61258|False|False|False|False
61259|False|False|False|False
61260|False|False|False|False
61261|False|False|False|False
61262|False|False|False|False
61263|False|False|False|False
61264|False|False|False|False
61265|False|False|False|False
61266|False|False|False|False
61267|False|False|False|False
61268|False|False|False|False
61269|False|False|False|False
61270|True|False|False|True
61271|True|True|False|True
61272|False|False|False|True
61273|False|False|False|True
61274|True|True|False|True
61275|False|False|False|True
61276|False|False|False|True
61277|False|False|False|True
61278|False|False|False|True
61279|False|False|False|True
61280|False|False|False|False
61281|False|False|False|True
61282|False|False|True|True
61283|False|False|True|True
61284|False|False|False|True
61285|False|False|False|True
61286|False|False|False|True
61287|False|False|False|True
61288|False|False|False|True
61289|False|True|False|True
61290|False|False|False|True
61291|False|False|False|True
61292|False|False|True|True
61293|False|False|True|True
61294|False|False|False|True
61295|False|False|False|True
61296|False|False|False|True
61297|False|False|True|True
61298|False|False|True|True
61299|False|False|True|True
61300|False|False|False|False
61301|False|False|False|True
61302|False|False|False|True
61303|False|False|False|True
61304|False|False|True|True
61305|False|False|False|True
61306|False|False|True|True
61307|False|False|False|True
61308|False|False|False|True
61309|False|False|True|True
61310|False|False|False|True
61311|False|False|True|True
61312|False|False|False|True
61313|False|True|True|True
61314|False|True|True|True
61315|True|True|False|True
61316|True|True|False|False
61317|False|True|False|True
61318|True|False|False|False
61319|True|False|False|True
61320|True|True|False|True
61321|True|False|False|True
61322|True|True|False|True
61323|False|False|False|True
61324|True|False|False|True
61325|False|False|False|True
61326|False|False|False|True
61327|False|False|False|True
61328|False|False|False|True
61329|False|False|False|True
61330|False|True|False|True
61331|False|False|False|False
61332|False|False|False|True
61333|False|False|False|True
61334|False|False|False|True
61335|False|False|True|True
61336|False|False|False|True
61337|False|False|False|True
61338|False|False|False|True
61339|False|False|False|True
61340|False|False|False|True
61341|False|True|False|True
61342|False|False|False|True
61343|False|False|False|True
61344|False|False|False|True
61345|False|False|False|True
61346|False|False|False|True
61347|False|False|True|True
61348|False|True|False|True
61349|False|False|False|False
61350|False|False|False|False
61351|False|False|True|True
61352|False|False|True|True
61353|False|True|False|True
61354|False|True|True|True
61355|False|True|True|True
61356|False|True|False|True
61357|False|True|False|True
61358|True|True|False|True
61359|False|True|False|True
61360|True|True|False|True
61361|True|True|False|True
61362|True|True|False|True
61363|False|False|False|True
61364|True|True|False|True
61365|False|True|False|True
61366|False|False|False|True
61367|False|False|False|True
61368|False|False|False|True
61369|False|False|False|True
61370|False|False|False|True
61371|False|False|False|True
61372|False|False|False|True
61373|False|False|False|False
61374|False|False|False|True
61375|False|False|False|True
61376|False|False|False|True
61377|False|False|False|True
61378|False|False|False|False
61379|False|False|False|True
61380|False|False|False|True
61381|False|False|False|True
61382|False|False|False|True
61383|False|False|False|True
61384|False|False|False|True
61385|False|False|False|False
61386|False|False|False|True
61387|False|False|False|True
61388|False|False|False|True
61389|False|False|False|True
61390|False|False|False|True
61391|False|False|True|True
61392|False|True|False|True
61393|False|False|False|True
61394|False|False|False|False
61395|False|False|False|True
61396|False|False|False|False
61397|False|False|False|True
61398|False|False|True|False
61399|False|False|False|False
61400|False|True|False|False
61401|False|False|True|True
61402|False|True|True|True
61403|False|False|True|True
61404|False|True|False|True
61405|False|False|False|True
61406|False|False|False|True
61407|False|False|False|False
61408|False|False|False|True
61409|False|False|False|True
61410|True|True|False|True
61411|False|False|False|True
61412|True|True|False|True
61413|True|True|False|True
61414|False|False|False|True
61415|True|True|False|True
61416|True|True|False|True
61417|False|True|False|True
61418|True|True|False|True
61419|False|True|False|True
61420|False|False|False|True
61421|False|True|False|True
61422|False|True|False|True
61423|False|True|False|True
61424|False|True|False|True
61425|False|False|False|True
61426|False|False|False|True
61427|False|True|True|True
61428|True|False|False|False
61429|False|False|False|False
61430|False|False|False|False
61431|False|True|False|False
61432|False|False|False|False
61433|False|False|False|False
61434|False|False|False|False
61435|False|False|False|False
61436|False|False|False|False
61437|False|True|False|False
61438|False|False|False|False
61439|False|False|False|False
61440|True|False|False|False
61441|True|False|False|False
61442|True|False|False|False
61443|False|False|False|True
61444|True|False|False|False
61445|True|True|False|False
61446|True|False|False|False
61447|False|False|False|False
61448|False|False|False|False
61449|False|False|False|False
61450|True|False|False|False
61451|True|False|False|False
61452|True|True|False|False
61453|True|False|False|False
61454|False|False|False|False
61455|True|False|False|False
61456|True|True|False|False
61457|False|True|False|False
61458|False|False|False|False
61459|False|False|False|False
61460|False|True|False|False
61461|True|False|False|False
61462|False|False|False|False
61463|False|False|False|False
61464|True|False|False|False
61465|False|False|False|False
61466|False|False|False|False
61467|False|False|False|False
61468|False|False|False|False
61469|True|True|False|False
61470|True|False|False|False
61471|True|False|False|False
61472|False|False|False|False
61473|False|False|False|False
61474|True|True|False|False
61475|False|False|False|False
61476|True|False|False|True
61477|True|False|False|True
61478|True|False|False|False
61479|False|False|False|False
61480|False|False|False|False
61481|False|False|False|False
61482|True|False|False|False
61483|True|False|False|False
61484|False|False|False|False
61485|False|False|False|False
61486|True|False|False|False
61487|False|False|False|False
61488|False|False|False|False
61489|False|True|False|False
61490|False|False|False|False
61491|True|True|False|False
61492|False|True|False|False
61493|False|False|False|False
61494|False|False|False|False
61495|True|False|False|False
61496|True|False|False|False
61497|False|False|False|False
61498|False|False|False|False
61499|False|False|False|False
61500|True|False|False|False
61501|True|False|False|False
61502|False|False|False|False
61503|False|False|False|False
61504|True|False|False|False
61505|False|False|False|False
61506|True|False|False|False
61507|False|True|False|False
61508|True|True|False|False
61509|True|False|False|False
61510|True|True|False|False
61511|False|False|False|False
61512|True|True|False|False
61513|False|False|False|False
61514|False|False|False|False
61515|True|True|False|False
61516|False|True|True|False
61517|False|False|True|False
