"condition|snow"|"condition|trail"|"condition|bugs"|"condition|road"
8353|False|False|False|False
8354|False|False|False|False
8355|False|False|False|False
8356|False|False|False|False
8357|False|True|False|False
8358|False|False|False|False
8359|False|True|False|False
8360|True|False|False|False
8361|False|False|False|False
8362|False|False|False|False
8363|False|False|False|False
8364|False|False|False|False
8365|True|False|False|False
8366|True|False|False|False
8367|False|False|False|False
8368|False|False|False|False
8369|False|False|False|False
8370|True|False|False|False
8371|True|False|False|False
8372|False|False|False|False
8373|False|False|False|False
8374|False|False|False|False
8375|True|False|False|False
8376|True|False|False|False
8377|True|False|False|False
8378|False|False|False|False
8379|False|False|False|False
8380|False|False|False|False
8381|False|False|False|False
8382|True|False|False|False
8383|True|False|False|False
8384|True|False|False|False
8385|False|False|False|False
8386|True|False|False|False
8387|True|False|False|False
8388|False|False|False|False
8389|True|False|False|False
8390|True|False|False|False
8391|False|False|False|False
8392|False|False|False|False
8393|False|False|False|False
8394|False|True|False|False
8395|False|True|False|False
8396|False|True|False|True
8397|False|True|False|True
8398|False|True|False|False
8399|False|True|False|False
8400|False|True|False|False
8401|False|True|False|False
8402|False|True|False|False
8403|False|True|False|False
8404|False|True|False|False
8405|False|True|False|False
8406|False|True|False|False
8407|False|True|False|False
8408|False|True|False|False
8409|False|False|False|False
8410|True|False|False|False
8411|True|True|False|False
8412|True|False|False|False
8413|False|False|False|False
8414|False|False|False|False
8415|False|False|False|False
8416|False|True|False|False
8417|False|True|False|False
8418|False|False|False|False
8419|False|False|False|False
8420|False|True|False|False
8421|False|False|False|False
8422|False|False|False|False
8423|False|False|False|False
8424|False|False|False|False
8425|False|False|False|False
8426|False|False|False|False
8427|False|False|False|False
8428|False|False|True|True
8429|False|False|False|False
8430|False|False|False|False
8431|False|False|False|False
8432|False|False|False|False
8433|False|False|False|False
8434|False|False|False|False
8435|False|False|False|False
8436|False|False|False|False
8437|False|False|False|False
8438|False|False|False|False
8439|False|True|False|False
8440|False|True|False|False
8441|False|False|False|False
8442|False|False|False|False
8443|False|False|False|False
8444|False|False|False|False
8445|False|True|False|False
8446|False|True|False|False
8447|False|True|False|False
8448|False|False|False|False
8449|False|True|False|False
8450|False|False|False|False
8451|False|False|False|False
8452|False|False|False|False
8453|False|False|False|False
8454|False|False|False|False
8455|False|False|False|False
8456|False|False|False|False
8457|False|False|False|False
8458|False|False|False|False
8459|False|False|False|False
8460|False|True|False|False
8461|False|False|False|False
8462|False|False|False|False
8463|False|False|False|False
8464|False|False|False|False
8465|False|False|False|False
8466|False|False|False|False
8467|False|False|False|False
8468|False|True|False|False
8469|False|False|False|False
8470|False|False|False|False
8471|False|False|False|False
8472|False|False|False|False
8473|False|True|False|False
8474|False|True|False|False
8475|False|True|False|False
8476|False|False|False|False
8477|False|False|False|False
8478|False|False|False|False
8479|False|False|False|False
8480|False|False|False|False
8481|False|True|False|False
8482|False|False|False|False
8483|False|False|False|False
8484|False|False|False|False
8485|False|True|False|True
8486|False|True|False|True
8487|False|False|False|True
8488|False|True|False|False
8489|True|True|False|True
8490|True|True|False|True
8491|False|False|False|True
8492|False|False|False|False
8493|False|False|False|True
8494|False|False|False|True
8495|False|False|False|False
8496|False|False|False|False
8497|False|True|False|False
8498|False|True|False|True
8499|False|True|False|False
8500|False|True|False|True
8501|False|False|False|True
8502|False|True|False|True
8503|False|False|False|False
8504|False|True|False|False
8505|False|True|False|False
8506|False|False|False|False
8507|False|True|False|True
8508|False|False|False|False
8509|False|True|False|True
8510|False|True|False|True
8511|False|True|False|False
8512|False|False|False|True
8513|False|True|False|True
8514|False|False|True|False
8515|False|True|False|False
8516|False|True|False|False
8517|False|True|False|False
8518|False|True|False|False
8519|False|False|True|False
8520|False|False|False|False
8521|True|True|False|False
8522|False|False|False|False
8523|False|False|False|False
8524|False|True|False|False
8525|False|True|False|False
8526|False|True|False|False
8527|False|True|False|False
8528|False|True|False|False
8529|False|False|False|False
8530|False|False|False|False
8531|True|False|False|False
8532|False|True|False|False
8533|False|False|False|False
8534|False|True|False|False
8535|False|True|False|False
8536|False|False|False|False
8537|True|True|False|False
8538|False|True|False|False
8539|False|True|False|False
8540|False|False|False|False
8541|False|False|False|False
8542|True|True|False|False
8543|True|False|False|False
8544|False|True|False|False
8545|False|True|False|False
8546|False|True|False|False
8547|True|False|False|True
8548|False|True|False|False
8549|False|True|False|False
8550|False|True|False|False
8551|False|True|False|False
8552|False|False|False|False
8553|False|False|False|False
8554|False|True|False|False
8555|True|True|False|False
8556|True|True|False|False
8557|False|True|False|False
8558|False|True|False|False
8559|False|False|False|False
8560|False|False|False|False
8561|True|False|False|False
8562|False|False|False|False
8563|True|True|False|False
8564|True|False|False|False
8565|True|False|False|False
8566|False|True|False|False
8567|True|False|False|False
8568|False|True|False|False
8569|False|False|False|False
8570|False|True|False|False
8571|False|True|False|False
8572|True|True|False|False
8573|False|True|False|True
8574|True|True|False|False
8575|True|True|False|True
8576|False|True|False|True
8577|False|True|False|True
8578|True|True|False|False
8579|False|True|False|False
8580|True|False|False|False
8581|False|False|False|False
8582|False|False|False|False
8583|False|False|False|False
8584|False|False|False|True
8585|False|False|False|False
8586|False|False|True|False
8587|False|False|False|False
8588|False|False|True|False
8589|False|False|True|False
8590|False|True|False|False
8591|False|True|False|False
8592|True|True|False|False
8593|True|False|False|False
8594|False|True|False|True
8595|True|True|False|False
8596|False|False|False|True
8597|True|True|False|True
8598|True|False|False|True
8599|True|True|False|True
8600|True|True|False|True
8601|True|False|False|True
8602|False|True|False|False
8603|False|True|False|True
8604|False|True|False|True
8605|False|True|False|True
8606|False|False|False|False
8607|False|False|False|True
8608|False|True|False|True
8609|False|True|False|False
8610|False|True|False|False
8611|True|True|False|True
8612|True|True|False|True
8613|True|True|False|False
8614|True|True|False|True
8615|True|True|False|True
8616|True|True|False|True
8617|True|True|False|True
8618|False|True|False|True
8619|False|False|False|True
8620|False|False|False|True
8621|False|False|False|True
8622|False|True|True|False
8623|False|True|False|False
8624|False|True|False|True
8625|False|False|False|False
8626|True|True|False|True
8627|False|True|False|True
8628|False|True|False|True
8629|False|True|False|True
8630|False|True|False|False
8631|False|False|False|True
8632|True|True|False|True
8633|False|True|False|False
8634|False|True|True|False
8635|False|True|False|True
8636|False|True|True|True
8637|False|False|False|False
8638|False|False|False|False
8639|True|False|False|False
8640|True|False|False|False
8641|True|False|False|False
8642|False|False|False|False
8643|False|False|False|False
8644|False|False|False|False
8645|False|False|False|False
8646|True|False|False|False
8647|True|False|False|False
8648|True|False|False|False
8649|True|False|False|False
8650|True|False|False|False
8651|True|False|False|True
8652|False|False|False|False
8653|False|False|False|False
8654|False|False|False|False
8655|True|False|False|False
8656|False|False|False|False
8657|True|False|False|False
8658|True|False|False|False
8659|False|False|False|True
8660|True|False|False|False
8661|True|False|False|False
8662|True|False|False|False
8663|False|True|False|False
8664|True|False|False|False
8665|True|True|False|True
8666|False|False|False|True
8667|False|True|False|True
8668|False|True|False|True
8669|False|False|False|False
8670|False|False|False|False
8671|True|False|False|False
